,goals_for,goals_against,team,game_id
752,0.0,3.0,Tottenham Hotspur,75
753,2.0,3.0,Tottenham Hotspur,75
754,1.0,0.0,Tottenham Hotspur,75
755,2.0,1.0,Bournemouth,75
756,1.0,0.0,Bournemouth,75
757,2.0,1.0,Bournemouth,75
758,3.0,0.0,Bournemouth,75
759,1.0,2.0,Bournemouth,75
760,1.0,2.0,Watford,76
761,0.0,6.0,Watford,76
762,0.0,2.0,Watford,76
763,0.0,0.0,Watford,76
764,2.0,3.0,Watford,76
765,2.0,4.0,Arsenal,76
766,2.0,0.0,Arsenal,76
767,1.0,0.0,Arsenal,76
768,0.0,0.0,Arsenal,76
769,3.0,1.0,Arsenal,76
770,2.0,0.0,Brighton & Hove Albion,77
771,1.0,0.0,Brighton & Hove Albion,77
772,1.0,0.0,Brighton & Hove Albion,77
773,2.0,1.0,Brighton & Hove Albion,77
774,3.0,1.0,Brighton & Hove Albion,77
775,2.0,2.0,Everton,77
776,2.0,1.0,Everton,77
777,3.0,0.0,Everton,77
778,4.0,0.0,Everton,77
779,3.0,0.0,Everton,77
780,2.0,1.0,Southampton,78
781,0.0,1.0,Southampton,78
782,0.0,1.0,Southampton,78
783,0.0,2.0,Southampton,78
784,,,Southampton,78
785,1.0,1.0,Newcastle United,78
786,1.0,0.0,Newcastle United,78
787,2.0,1.0,Newcastle United,78
788,0.0,1.0,Newcastle United,78
789,,,Newcastle United,78
790,0.0,0.0,Leicester City,79
791,2.0,3.0,Leicester City,79
792,2.0,0.0,Leicester City,79
793,1.0,1.0,Leicester City,79
794,1.0,2.0,Leicester City,79
795,2.0,2.0,West Bromwich Albion,79
796,2.0,0.0,West Bromwich Albion,79
797,1.0,2.0,West Bromwich Albion,79
798,,,West Bromwich Albion,79
799,0.0,0.0,West Bromwich Albion,79
800,1.0,0.0,West Ham United,80
801,2.0,3.0,West Ham United,80
802,3.0,0.0,West Ham United,80
803,0.0,0.0,West Ham United,80
804,2.0,0.0,West Ham United,80
805,,,Brighton & Hove Albion,80
806,2.0,0.0,Brighton & Hove Albion,80
807,1.0,0.0,Brighton & Hove Albion,80
808,1.0,0.0,Brighton & Hove Albion,80
809,2.0,1.0,Brighton & Hove Albion,80
810,3.0,3.0,Chelsea,81
811,2.0,1.0,Chelsea,81
812,0.0,1.0,Chelsea,81
813,1.0,3.0,Chelsea,81
814,1.0,2.0,Chelsea,81
815,2.0,2.0,Watford,81
816,1.0,2.0,Watford,81
817,0.0,6.0,Watford,81
818,0.0,2.0,Watford,81
819,0.0,0.0,Watford,81
820,0.0,4.0,Huddersfield Town,82
821,0.0,0.0,Huddersfield Town,82
822,1.0,0.0,Huddersfield Town,82
823,1.0,1.0,Huddersfield Town,82
824,2.0,0.0,Huddersfield Town,82
825,0.0,1.0,Manchester United,82
826,0.0,0.0,Manchester United,82
827,4.0,0.0,Manchester United,82
828,1.0,2.0,Manchester United,82
829,1.0,4.0,Manchester United,82
830,2.0,1.0,Manchester City,83
831,7.0,2.0,Manchester City,83
832,0.0,1.0,Manchester City,83
833,3.0,1.0,Manchester City,83
834,2.0,0.0,Manchester City,83
835,0.0,1.0,Burnley,83
836,0.0,0.0,Burnley,83
837,2.0,2.0,Burnley,83
838,1.0,1.0,Burnley,83
839,1.0,0.0,Burnley,83
840,,,Newcastle United,84
841,1.0,1.0,Newcastle United,84
842,1.0,0.0,Newcastle United,84
843,2.0,1.0,Newcastle United,84
844,0.0,1.0,Newcastle United,84
845,4.0,0.0,Crystal Palace,84
846,5.0,0.0,Crystal Palace,84
847,1.0,0.0,Crystal Palace,84
848,0.0,1.0,Crystal Palace,84
849,1.0,0.0,Crystal Palace,84
850,,,Stoke City,85
851,2.0,1.0,Stoke City,85
852,0.0,4.0,Stoke City,85
853,2.0,0.0,Stoke City,85
854,2.0,1.0,Stoke City,85
855,0.0,0.0,Bournemouth,85
856,2.0,1.0,Bournemouth,85
857,1.0,0.0,Bournemouth,85
858,2.0,1.0,Bournemouth,85
859,3.0,0.0,Bournemouth,85
860,1.0,2.0,Swansea City,86
861,1.0,0.0,Swansea City,86
862,1.0,2.0,Swansea City,86
863,0.0,2.0,Swansea City,86
864,0.0,0.0,Swansea City,86
865,0.0,1.0,Leicester City,86
866,0.0,0.0,Leicester City,86
867,2.0,3.0,Leicester City,86
868,2.0,0.0,Leicester City,86
869,1.0,1.0,Leicester City,86
870,,,Southampton,87
871,2.0,1.0,Southampton,87
872,0.0,1.0,Southampton,87
873,0.0,1.0,Southampton,87
874,0.0,2.0,Southampton,87
875,,,West Bromwich Albion,87
876,2.0,2.0,West Bromwich Albion,87
877,2.0,0.0,West Bromwich Albion,87
878,1.0,2.0,West Bromwich Albion,87
879,,,West Bromwich Albion,87
880,1.0,1.0,Everton,88
881,0.0,1.0,Everton,88
882,2.0,2.0,Everton,88
883,2.0,1.0,Everton,88
884,3.0,0.0,Everton,88
885,2.0,1.0,Arsenal,88
886,2.0,0.0,Arsenal,88
887,2.0,4.0,Arsenal,88
888,2.0,0.0,Arsenal,88
889,1.0,0.0,Arsenal,88
890,1.0,1.0,Tottenham Hotspur,89
891,1.0,0.0,Tottenham Hotspur,89
892,,,Tottenham Hotspur,89
893,0.0,4.0,Tottenham Hotspur,89
894,1.0,0.0,Tottenham Hotspur,89
895,0.0,7.0,Liverpool,89
896,0.0,0.0,Liverpool,89
897,1.0,1.0,Liverpool,89
898,2.0,1.0,Liverpool,89
899,1.0,1.0,Liverpool,89
900,2.0,1.0,Manchester United,90
901,2.0,2.0,Manchester United,90
902,0.0,1.0,Manchester United,90
903,0.0,0.0,Manchester United,90
904,4.0,0.0,Manchester United,90
905,4.0,1.0,Tottenham Hotspur,90
906,1.0,1.0,Tottenham Hotspur,90
907,1.0,1.0,Tottenham Hotspur,90
908,1.0,0.0,Tottenham Hotspur,90
909,,,Tottenham Hotspur,90
910,2.0,5.0,Arsenal,91
911,0.0,1.0,Arsenal,91
912,2.0,1.0,Arsenal,91
913,2.0,0.0,Arsenal,91
914,2.0,4.0,Arsenal,91
915,1.0,2.0,Swansea City,91
916,2.0,0.0,Swansea City,91
917,1.0,2.0,Swansea City,91
918,1.0,0.0,Swansea City,91
919,1.0,2.0,Swansea City,91
920,1.0,0.0,Crystal Palace,92
921,2.0,1.0,Crystal Palace,92
922,4.0,0.0,Crystal Palace,92
923,5.0,0.0,Crystal Palace,92
924,1.0,0.0,Crystal Palace,92
925,,,West Ham United,92
926,0.0,3.0,West Ham United,92
927,1.0,1.0,West Ham United,92
928,1.0,0.0,West Ham United,92
929,2.0,3.0,West Ham United,92
930,1.0,4.0,Liverpool,93
931,0.0,7.0,Liverpool,93
932,0.0,0.0,Liverpool,93
933,1.0,1.0,Liverpool,93
934,2.0,1.0,Liverpool,93
935,2.0,0.0,Huddersfield Town,93
936,0.0,4.0,Huddersfield Town,93
937,0.0,0.0,Huddersfield Town,93
938,1.0,0.0,Huddersfield Town,93
939,1.0,1.0,Huddersfield Town,93
940,2.0,1.0,Watford,94
941,2.0,2.0,Watford,94
942,1.0,2.0,Watford,94
943,0.0,6.0,Watford,94
944,0.0,2.0,Watford,94
945,7.0,2.0,Stoke City,94
946,,,Stoke City,94
947,2.0,1.0,Stoke City,94
948,0.0,4.0,Stoke City,94
949,2.0,0.0,Stoke City,94
950,1.0,1.0,West Bromwich Albion,95
951,,,West Bromwich Albion,95
952,2.0,2.0,West Bromwich Albion,95
953,2.0,0.0,West Bromwich Albion,95
954,1.0,2.0,West Bromwich Albion,95
955,0.0,0.0,Manchester City,95
956,3.0,0.0,Manchester City,95
957,3.0,1.0,Manchester City,95
958,2.0,1.0,Manchester City,95
959,7.0,2.0,Manchester City,95
960,1.0,2.0,Bournemouth,96
961,1.0,0.0,Bournemouth,96
962,0.0,0.0,Bournemouth,96
963,2.0,1.0,Bournemouth,96
964,1.0,0.0,Bournemouth,96
965,,,Chelsea,96
966,4.0,2.0,Chelsea,96
967,0.0,2.0,Chelsea,96
968,3.0,3.0,Chelsea,96
969,2.0,1.0,Chelsea,96
970,1.0,1.0,Brighton & Hove Albion,97
971,,,Brighton & Hove Albion,97
972,2.0,0.0,Brighton & Hove Albion,97
973,1.0,0.0,Brighton & Hove Albion,97
974,1.0,0.0,Brighton & Hove Albion,97
975,2.0,2.0,Southampton,97
976,,,Southampton,97
977,2.0,1.0,Southampton,97
978,0.0,1.0,Southampton,97
979,0.0,1.0,Southampton,97
980,1.0,2.0,Leicester City,98
981,1.0,1.0,Leicester City,98
982,0.0,1.0,Leicester City,98
983,0.0,0.0,Leicester City,98
984,2.0,3.0,Leicester City,98
985,,,Everton,98
986,2.0,5.0,Everton,98
987,1.0,2.0,Everton,98
988,1.0,1.0,Everton,98
989,0.0,1.0,Everton,98
990,1.0,1.0,Burnley,99
991,0.0,1.0,Burnley,99
992,0.0,0.0,Burnley,99
993,2.0,2.0,Burnley,99
994,1.0,1.0,Burnley,99
995,2.0,2.0,Newcastle United,99
996,,,Newcastle United,99
997,1.0,1.0,Newcastle United,99
998,1.0,0.0,Newcastle United,99
999,2.0,1.0,Newcastle United,99
1000,1.0,2.0,Stoke City,100
1001,7.0,2.0,Stoke City,100
1002,,,Stoke City,100
1003,2.0,1.0,Stoke City,100
1004,0.0,4.0,Stoke City,100
1005,3.0,1.0,Leicester City,100
1006,1.0,2.0,Leicester City,100
1007,1.0,1.0,Leicester City,100
1008,0.0,1.0,Leicester City,100
1009,0.0,0.0,Leicester City,100
1010,2.0,1.0,Huddersfield Town,101
1011,2.0,0.0,Huddersfield Town,101
1012,0.0,4.0,Huddersfield Town,101
1013,0.0,0.0,Huddersfield Town,101
1014,1.0,0.0,Huddersfield Town,101
1015,1.0,0.0,West Bromwich Albion,101
1016,1.0,1.0,West Bromwich Albion,101
1017,,,West Bromwich Albion,101
1018,2.0,2.0,West Bromwich Albion,101
1019,2.0,0.0,West Bromwich Albion,101
1020,1.0,0.0,Newcastle United,102
1021,2.0,2.0,Newcastle United,102
1022,,,Newcastle United,102
1023,1.0,1.0,Newcastle United,102
1024,1.0,0.0,Newcastle United,102
1025,3.0,1.0,Bournemouth,102
1026,1.0,2.0,Bournemouth,102
1027,1.0,0.0,Bournemouth,102
1028,0.0,0.0,Bournemouth,102
1029,2.0,1.0,Bournemouth,102
1030,1.0,0.0,Southampton,103
1031,2.0,2.0,Southampton,103
1032,,,Southampton,103
1033,2.0,1.0,Southampton,103
1034,0.0,1.0,Southampton,103
1035,3.0,0.0,Burnley,103
1036,1.0,1.0,Burnley,103
1037,0.0,1.0,Burnley,103
1038,0.0,0.0,Burnley,103
1039,2.0,2.0,Burnley,103
1040,2.0,1.0,Swansea City,104
1041,0.0,2.0,Swansea City,104
1042,1.0,2.0,Swansea City,104
1043,2.0,0.0,Swansea City,104
1044,1.0,2.0,Swansea City,104
1045,0.0,3.0,Brighton & Hove Albion,104
1046,1.0,1.0,Brighton & Hove Albion,104
1047,,,Brighton & Hove Albion,104
1048,2.0,0.0,Brighton & Hove Albion,104
1049,1.0,0.0,Brighton & Hove Albion,104
1050,2.0,3.0,West Ham United,105
1051,,,West Ham United,105
1052,0.0,3.0,West Ham United,105
1053,1.0,1.0,West Ham United,105
1054,1.0,0.0,West Ham United,105
1055,3.0,0.0,Liverpool,105
1056,3.0,0.0,Liverpool,105
1057,4.0,1.0,Liverpool,105
1058,1.0,4.0,Liverpool,105
1059,0.0,7.0,Liverpool,105
1060,3.0,1.0,Tottenham Hotspur,106
1061,1.0,0.0,Tottenham Hotspur,106
1062,2.0,3.0,Tottenham Hotspur,106
1063,4.0,1.0,Tottenham Hotspur,106
1064,1.0,1.0,Tottenham Hotspur,106
1065,4.0,1.0,Crystal Palace,106
1066,1.0,0.0,Crystal Palace,106
1067,2.0,1.0,Crystal Palace,106
1068,4.0,0.0,Crystal Palace,106
1069,5.0,0.0,Crystal Palace,106
1070,2.0,4.0,Manchester City,107
1071,2.0,3.0,Manchester City,107
1072,,,Manchester City,107
1073,0.0,0.0,Manchester City,107
1074,3.0,0.0,Manchester City,107
1075,2.0,1.0,Arsenal,107
1076,2.0,1.0,Arsenal,107
1077,2.0,5.0,Arsenal,107
1078,0.0,1.0,Arsenal,107
1079,2.0,1.0,Arsenal,107
1080,3.0,0.0,Chelsea,108
1081,0.0,1.0,Chelsea,108
1082,2.0,1.0,Chelsea,108
1083,,,Chelsea,108
1084,4.0,2.0,Chelsea,108
1085,2.0,0.0,Manchester United,108
1086,1.0,0.0,Manchester United,108
1087,0.0,2.0,Manchester United,108
1088,2.0,1.0,Manchester United,108
1089,2.0,2.0,Manchester United,108
1090,,,Everton,109
1091,2.0,0.0,Everton,109
1092,2.0,1.0,Everton,109
1093,,,Everton,109
1094,2.0,5.0,Everton,109
1095,4.0,2.0,Watford,109
1096,2.0,1.0,Watford,109
1097,2.0,2.0,Watford,109
1098,1.0,2.0,Watford,109
1099,0.0,6.0,Watford,109
1100,0.0,0.0,Arsenal,110
1101,2.0,1.0,Arsenal,110
1102,2.0,1.0,Arsenal,110
1103,2.0,5.0,Arsenal,110
1104,0.0,1.0,Arsenal,110
1105,3.0,2.0,Tottenham Hotspur,110
1106,3.0,1.0,Tottenham Hotspur,110
1107,1.0,0.0,Tottenham Hotspur,110
1108,2.0,3.0,Tottenham Hotspur,110
1109,4.0,1.0,Tottenham Hotspur,110
1110,0.0,1.0,Bournemouth,111
1111,3.0,1.0,Bournemouth,111
1112,1.0,2.0,Bournemouth,111
1113,1.0,0.0,Bournemouth,111
1114,0.0,0.0,Bournemouth,111
1115,3.0,0.0,Huddersfield Town,111
1116,2.0,1.0,Huddersfield Town,111
1117,2.0,0.0,Huddersfield Town,111
1118,0.0,4.0,Huddersfield Town,111
1119,0.0,0.0,Huddersfield Town,111
1120,1.0,0.0,Burnley,112
1121,3.0,0.0,Burnley,112
1122,1.0,1.0,Burnley,112
1123,0.0,1.0,Burnley,112
1124,0.0,0.0,Burnley,112
1125,,,Swansea City,112
1126,2.0,1.0,Swansea City,112
1127,0.0,2.0,Swansea City,112
1128,1.0,2.0,Swansea City,112
1129,2.0,0.0,Swansea City,112
1130,2.0,2.0,Crystal Palace,113
1131,4.0,1.0,Crystal Palace,113
1132,1.0,0.0,Crystal Palace,113
1133,2.0,1.0,Crystal Palace,113
1134,4.0,0.0,Crystal Palace,113
1135,3.0,0.0,Everton,113
1136,,,Everton,113
1137,2.0,0.0,Everton,113
1138,2.0,1.0,Everton,113
1139,,,Everton,113
1140,2.0,2.0,Leicester City,114
1141,2.0,0.0,Leicester City,114
1142,3.0,1.0,Leicester City,114
1143,1.0,2.0,Leicester City,114
1144,1.0,1.0,Leicester City,114
1145,3.0,5.0,Manchester City,114
1146,2.0,4.0,Manchester City,114
1147,2.0,3.0,Manchester City,114
1148,,,Manchester City,114
1149,0.0,0.0,Manchester City,114
1150,3.0,0.0,Liverpool,115
1151,3.0,0.0,Liverpool,115
1152,3.0,0.0,Liverpool,115
1153,4.0,1.0,Liverpool,115
1154,1.0,4.0,Liverpool,115
1155,0.0,1.0,Southampton,115
1156,1.0,1.0,Southampton,115
1157,1.0,0.0,Southampton,115
1158,2.0,2.0,Southampton,115
1159,,,Southampton,115
1160,1.0,0.0,West Bromwich Albion,116
1161,2.0,3.0,West Bromwich Albion,116
1162,1.0,0.0,West Bromwich Albion,116
1163,1.0,1.0,West Bromwich Albion,116
1164,,,West Bromwich Albion,116
1165,1.0,2.0,Chelsea,116
1166,3.0,0.0,Chelsea,116
1167,0.0,1.0,Chelsea,116
1168,2.0,1.0,Chelsea,116
1169,,,Chelsea,116
1170,1.0,1.0,Manchester United,117
1171,2.0,0.0,Manchester United,117
1172,1.0,0.0,Manchester United,117
1173,0.0,2.0,Manchester United,117
1174,2.0,1.0,Manchester United,117
1175,0.0,1.0,Newcastle United,117
1176,1.0,0.0,Newcastle United,117
1177,1.0,0.0,Newcastle United,117
1178,2.0,2.0,Newcastle United,117
1179,,,Newcastle United,117
1180,0.0,1.0,Watford,118
1181,4.0,2.0,Watford,118
1182,2.0,1.0,Watford,118
1183,2.0,2.0,Watford,118
1184,1.0,2.0,Watford,118
1185,2.0,2.0,West Ham United,118
1186,2.0,3.0,West Ham United,118
1187,,,West Ham United,118
1188,0.0,3.0,West Ham United,118
1189,1.0,1.0,West Ham United,118
1190,0.0,1.0,Brighton & Hove Albion,119
1191,1.0,1.0,Brighton & Hove Albion,119
1192,0.0,3.0,Brighton & Hove Albion,119
1193,1.0,1.0,Brighton & Hove Albion,119
1194,,,Brighton & Hove Albion,119
1195,2.0,2.0,Stoke City,119
1196,0.0,1.0,Stoke City,119
1197,1.0,2.0,Stoke City,119
1198,7.0,2.0,Stoke City,119
1199,,,Stoke City,119
1200,1.0,4.0,West Ham United,120
1201,2.0,2.0,West Ham United,120
1202,2.0,3.0,West Ham United,120
1203,,,West Ham United,120
1204,0.0,3.0,West Ham United,120
1205,2.0,2.0,Leicester City,120
1206,2.0,2.0,Leicester City,120
1207,2.0,0.0,Leicester City,120
1208,3.0,1.0,Leicester City,120
1209,1.0,2.0,Leicester City,120
1210,1.0,0.0,Crystal Palace,121
1211,2.0,2.0,Crystal Palace,121
1212,4.0,1.0,Crystal Palace,121
1213,1.0,0.0,Crystal Palace,121
1214,2.0,1.0,Crystal Palace,121
1215,,,Stoke City,121
1216,2.0,2.0,Stoke City,121
1217,0.0,1.0,Stoke City,121
1218,1.0,2.0,Stoke City,121
1219,7.0,2.0,Stoke City,121
1220,1.0,0.0,Manchester United,122
1221,4.0,1.0,Manchester United,122
1222,1.0,0.0,Manchester United,122
1223,1.0,1.0,Manchester United,122
1224,2.0,0.0,Manchester United,122
1225,,,Brighton & Hove Albion,122
1226,0.0,1.0,Brighton & Hove Albion,122
1227,1.0,1.0,Brighton & Hove Albion,122
1228,0.0,3.0,Brighton & Hove Albion,122
1229,1.0,1.0,Brighton & Hove Albion,122
1230,,,Newcastle United,123
1231,0.0,1.0,Newcastle United,123
1232,1.0,0.0,Newcastle United,123
1233,1.0,0.0,Newcastle United,123
1234,2.0,2.0,Newcastle United,123
1235,3.0,2.0,Watford,123
1236,0.0,1.0,Watford,123
1237,4.0,2.0,Watford,123
1238,2.0,1.0,Watford,123
1239,2.0,2.0,Watford,123
1240,0.0,1.0,Swansea City,124
1241,,,Swansea City,124
1242,2.0,1.0,Swansea City,124
1243,0.0,2.0,Swansea City,124
1244,1.0,2.0,Swansea City,124
1245,0.0,1.0,Bournemouth,124
1246,0.0,1.0,Bournemouth,124
1247,3.0,1.0,Bournemouth,124
1248,1.0,2.0,Bournemouth,124
1249,1.0,0.0,Bournemouth,124
1250,1.0,2.0,Tottenham Hotspur,125
1251,2.0,0.0,Tottenham Hotspur,125
1252,1.0,0.0,Tottenham Hotspur,125
1253,3.0,2.0,Tottenham Hotspur,125
1254,3.0,1.0,Tottenham Hotspur,125
1255,,,West Bromwich Albion,125
1256,1.0,0.0,West Bromwich Albion,125
1257,2.0,3.0,West Bromwich Albion,125
1258,1.0,0.0,West Bromwich Albion,125
1259,1.0,1.0,West Bromwich Albion,125
1260,3.0,3.0,Liverpool,126
1261,3.0,0.0,Liverpool,126
1262,1.0,4.0,Liverpool,126
1263,3.0,0.0,Liverpool,126
1264,3.0,0.0,Liverpool,126
1265,0.0,4.0,Chelsea,126
1266,0.0,4.0,Chelsea,126
1267,1.0,0.0,Chelsea,126
1268,1.0,2.0,Chelsea,126
1269,3.0,0.0,Chelsea,126
1270,,,Southampton,127
1271,0.0,1.0,Southampton,127
1272,1.0,1.0,Southampton,127
1273,1.0,0.0,Southampton,127
1274,2.0,2.0,Southampton,127
1275,2.0,2.0,Everton,127
1276,3.0,2.0,Everton,127
1277,3.0,0.0,Everton,127
1278,,,Everton,127
1279,2.0,0.0,Everton,127
1280,0.0,1.0,Burnley,128
1281,1.0,0.0,Burnley,128
1282,3.0,0.0,Burnley,128
1283,1.0,1.0,Burnley,128
1284,0.0,1.0,Burnley,128
1285,2.0,0.0,Arsenal,128
1286,3.0,1.0,Arsenal,128
1287,0.0,0.0,Arsenal,128
1288,2.0,1.0,Arsenal,128
1289,2.0,1.0,Arsenal,128
1290,1.0,0.0,Huddersfield Town,129
1291,3.0,0.0,Huddersfield Town,129
1292,2.0,1.0,Huddersfield Town,129
1293,2.0,0.0,Huddersfield Town,129
1294,0.0,4.0,Huddersfield Town,129
1295,1.0,0.0,Manchester City,129
1296,0.0,2.0,Manchester City,129
1297,3.0,1.0,Manchester City,129
1298,3.0,5.0,Manchester City,129
1299,2.0,4.0,Manchester City,129
1300,0.0,2.0,Leicester City,130
1301,2.0,2.0,Leicester City,130
1302,2.0,2.0,Leicester City,130
1303,2.0,0.0,Leicester City,130
1304,3.0,1.0,Leicester City,130
1305,1.0,3.0,Tottenham Hotspur,130
1306,1.0,2.0,Tottenham Hotspur,130
1307,2.0,0.0,Tottenham Hotspur,130
1308,1.0,0.0,Tottenham Hotspur,130
1309,3.0,2.0,Tottenham Hotspur,130
1310,2.0,0.0,Watford,131
1311,3.0,2.0,Watford,131
1312,0.0,1.0,Watford,131
1313,4.0,2.0,Watford,131
1314,2.0,1.0,Watford,131
1315,2.0,1.0,Manchester United,131
1316,1.0,0.0,Manchester United,131
1317,4.0,1.0,Manchester United,131
1318,1.0,0.0,Manchester United,131
1319,1.0,1.0,Manchester United,131
1320,0.0,4.0,West Bromwich Albion,132
1321,,,West Bromwich Albion,132
1322,1.0,0.0,West Bromwich Albion,132
1323,2.0,3.0,West Bromwich Albion,132
1324,1.0,0.0,West Bromwich Albion,132
1325,4.0,1.0,Newcastle United,132
1326,,,Newcastle United,132
1327,0.0,1.0,Newcastle United,132
1328,1.0,0.0,Newcastle United,132
1329,1.0,0.0,Newcastle United,132
1330,1.0,0.0,Arsenal,133
1331,2.0,0.0,Arsenal,133
1332,3.0,1.0,Arsenal,133
1333,0.0,0.0,Arsenal,133
1334,2.0,1.0,Arsenal,133
1335,4.0,0.0,Huddersfield Town,133
1336,1.0,0.0,Huddersfield Town,133
1337,3.0,0.0,Huddersfield Town,133
1338,2.0,1.0,Huddersfield Town,133
1339,2.0,0.0,Huddersfield Town,133
1340,4.0,0.0,Bournemouth,134
1341,0.0,1.0,Bournemouth,134
1342,0.0,1.0,Bournemouth,134
1343,3.0,1.0,Bournemouth,134
1344,1.0,2.0,Bournemouth,134
1345,2.0,0.0,Burnley,134
1346,0.0,1.0,Burnley,134
1347,1.0,0.0,Burnley,134
1348,3.0,0.0,Burnley,134
1349,1.0,1.0,Burnley,134
1350,1.0,1.0,Chelsea,135
1351,1.0,3.0,Chelsea,135
1352,0.0,4.0,Chelsea,135
1353,0.0,4.0,Chelsea,135
1354,1.0,0.0,Chelsea,135
1355,2.0,0.0,Swansea City,135
1356,0.0,1.0,Swansea City,135
1357,,,Swansea City,135
1358,2.0,1.0,Swansea City,135
1359,0.0,2.0,Swansea City,135
1360,1.0,5.0,Everton,136
1361,2.0,2.0,Everton,136
1362,3.0,2.0,Everton,136
1363,3.0,0.0,Everton,136
1364,,,Everton,136
1365,1.0,1.0,West Ham United,136
1366,2.0,0.0,West Ham United,136
1367,1.0,4.0,West Ham United,136
1368,2.0,2.0,West Ham United,136
1369,2.0,3.0,West Ham United,136
1370,0.0,0.0,Manchester City,137
1371,1.0,0.0,Manchester City,137
1372,0.0,2.0,Manchester City,137
1373,3.0,1.0,Manchester City,137
1374,3.0,5.0,Manchester City,137
1375,3.0,0.0,Southampton,137
1376,,,Southampton,137
1377,0.0,1.0,Southampton,137
1378,1.0,1.0,Southampton,137
1379,1.0,0.0,Southampton,137
1380,2.0,2.0,Stoke City,138
1381,,,Stoke City,138
1382,2.0,2.0,Stoke City,138
1383,0.0,1.0,Stoke City,138
1384,1.0,2.0,Stoke City,138
1385,0.0,4.0,Liverpool,138
1386,3.0,3.0,Liverpool,138
1387,3.0,0.0,Liverpool,138
1388,1.0,4.0,Liverpool,138
1389,3.0,0.0,Liverpool,138
1390,,,Chelsea,139
1391,1.0,1.0,Chelsea,139
1392,1.0,3.0,Chelsea,139
1393,0.0,4.0,Chelsea,139
1394,0.0,4.0,Chelsea,139
1395,0.0,3.0,Newcastle United,139
1396,4.0,1.0,Newcastle United,139
1397,,,Newcastle United,139
1398,0.0,1.0,Newcastle United,139
1399,1.0,0.0,Newcastle United,139
1400,1.0,0.0,Brighton & Hove Albion,140
1401,2.0,2.0,Brighton & Hove Albion,140
1402,,,Brighton & Hove Albion,140
1403,0.0,1.0,Brighton & Hove Albion,140
1404,1.0,1.0,Brighton & Hove Albion,140
1405,1.0,1.0,Liverpool,140
1406,0.0,4.0,Liverpool,140
1407,3.0,3.0,Liverpool,140
1408,3.0,0.0,Liverpool,140
1409,1.0,4.0,Liverpool,140
1410,4.0,1.0,Everton,141
1411,1.0,5.0,Everton,141
1412,2.0,2.0,Everton,141
1413,3.0,2.0,Everton,141
1414,3.0,0.0,Everton,141
1415,1.0,2.0,Huddersfield Town,141
1416,4.0,0.0,Huddersfield Town,141
1417,1.0,0.0,Huddersfield Town,141
1418,3.0,0.0,Huddersfield Town,141
1419,2.0,1.0,Huddersfield Town,141
1420,1.0,1.0,Leicester City,142
1421,0.0,2.0,Leicester City,142
1422,2.0,2.0,Leicester City,142
1423,2.0,2.0,Leicester City,142
1424,2.0,0.0,Leicester City,142
1425,0.0,1.0,Burnley,142
1426,2.0,0.0,Burnley,142
1427,0.0,1.0,Burnley,142
1428,1.0,0.0,Burnley,142
1429,3.0,0.0,Burnley,142
1430,2.0,1.0,Stoke City,143
1431,2.0,2.0,Stoke City,143
1432,,,Stoke City,143
1433,2.0,2.0,Stoke City,143
1434,0.0,1.0,Stoke City,143
1435,0.0,0.0,Swansea City,143
1436,2.0,0.0,Swansea City,143
1437,0.0,1.0,Swansea City,143
1438,,,Swansea City,143
1439,2.0,1.0,Swansea City,143
1440,0.0,3.0,Watford,144
1441,2.0,0.0,Watford,144
1442,3.0,2.0,Watford,144
1443,0.0,1.0,Watford,144
1444,4.0,2.0,Watford,144
1445,,,Tottenham Hotspur,144
1446,1.0,1.0,Tottenham Hotspur,144
1447,1.0,3.0,Tottenham Hotspur,144
1448,1.0,2.0,Tottenham Hotspur,144
1449,2.0,0.0,Tottenham Hotspur,144
1450,1.0,1.0,West Bromwich Albion,145
1451,0.0,4.0,West Bromwich Albion,145
1452,,,West Bromwich Albion,145
1453,1.0,0.0,West Bromwich Albion,145
1454,2.0,3.0,West Bromwich Albion,145
1455,2.0,1.0,Crystal Palace,145
1456,2.0,2.0,Crystal Palace,145
1457,1.0,0.0,Crystal Palace,145
1458,2.0,2.0,Crystal Palace,145
1459,4.0,1.0,Crystal Palace,145
1460,0.0,1.0,Arsenal,146
1461,1.0,0.0,Arsenal,146
1462,2.0,0.0,Arsenal,146
1463,3.0,1.0,Arsenal,146
1464,0.0,0.0,Arsenal,146
1465,1.0,0.0,Manchester United,146
1466,2.0,1.0,Manchester United,146
1467,1.0,0.0,Manchester United,146
1468,4.0,1.0,Manchester United,146
1469,1.0,0.0,Manchester United,146
1470,0.0,0.0,Bournemouth,147
1471,4.0,0.0,Bournemouth,147
1472,0.0,1.0,Bournemouth,147
1473,0.0,1.0,Bournemouth,147
1474,3.0,1.0,Bournemouth,147
1475,4.0,1.0,Southampton,147
1476,3.0,0.0,Southampton,147
1477,,,Southampton,147
1478,0.0,1.0,Southampton,147
1479,1.0,1.0,Southampton,147
1480,2.0,1.0,Manchester City,148
1481,1.0,2.0,Manchester City,148
1482,0.0,0.0,Manchester City,148
1483,1.0,0.0,Manchester City,148
1484,0.0,2.0,Manchester City,148
1485,,,West Ham United,148
1486,1.0,1.0,West Ham United,148
1487,2.0,0.0,West Ham United,148
1488,1.0,4.0,West Ham United,148
1489,2.0,2.0,West Ham United,148
