,name,age,position,ovr_rating,pot_rating
10,Rui Sampaio,27,CMCAM,67,71
11,Grant Hanley,22,CBLB,67,75
12,Adriano,26,CFST,67,69
13,Simone Romagnoli,24,CB,67,75
14,Christopher Avevor,22,CBRB,67,72
15,Mandi,25,CBCDM,67,71
16,Thanos Petsos,23,CDMRBCM,67,74
17,Carlos César,27,RB,67,70
18,Nadir Çiftçi,22,STCAMLMRM,67,77
19,Javi Jiménez,27,GK,67,74
20,Steinþór Freyr Þorsteinsson,29,LMRM,67,67
21,Wellington Silva,21,RMLM,67,80
22,Martin Linnes,22,RBRM,67,75
23,Carlos Ruiz,31,CB,67,67
24,Marcos Flores,28,CAMCF,67,69
25,Johan Larsson,24,RB,67,70
26,Jacques Zoua,23,STRMCAM,67,77
27,Ivan Franjić,27,RWRBCM,67,70
28,Tiago RealL,25,CAM,67,74
29,Sergey Chepchugov,29,GK,67,71
0,Lee Nicholls,21,GK,67,76
1,Grégory Mertens,23,CB,67,72
2,Zsolt Korcsmár,25,CBCDM,67,74
3,Mark van der Maarel,25,RB,67,70
4,Renan,23,GK,67,75
5,Ximo Navarro,24,RBCB,67,71
6,Kevin,25,LBLM,67,74
7,Justin Morrow,26,LBCB,67,70
8,Martin Lorentzson,30,RB,67,67
9,Jonathan Lacerda,27,LBCB,67,70
10,Jason Davidson,23,LB,67,70
11,Hanyer Mosquera,27,CB,67,68
12,Thibaut Van Acker,22,CDMCM,67,76
13,Jack McInerney,22,ST,67,75
14,Guy Ramos,29,CB,67,67
15,Simone Verdi,22,CAM,67,76
16,Yonathan Del Valle,24,LWST,67,72
17,Alejandro Guerra,29,RMCM,67,67
18,Marlon Fernández,28,RMLMCAM,67,67
19,Josepmir Ballón,26,CDMCM,67,73
20,Mirkan Aydin,27,ST,67,69
21,Tom Cairney,23,CMRM,67,72
22,Danny Batth,23,CB,67,74
23,Rizvan Utsiev,26,RB,67,70
24,Yaroslav Godzyur,29,GK,67,69
25,Daniele Dalla Bona,31,CMCDM,67,67
26,Casper Sloth,22,CMRMCF,67,76
27,Laguardia,24,CB,67,74
28,Fredrik Ulvestad,22,CMRM,67,76
29,Selçuk Alibaz,24,LMRM,67,72
0,Julian Börner,23,CB,67,71
1,Jack Hunt,23,RBRM,67,78
2,Žarco Tomašević,24,CB,67,70
3,Elisson,27,GK,67,72
4,Germán Pezzella,23,CB,67,74
5,Tom Lees,23,CBRB,67,72
6,Michał Miśkiewicz,25,GK,67,68
7,Zequinha,27,LWRW,67,72
8,Torgeir Børven,22,ST,67,75
9,Jonathan Estrada,31,CAMLM,67,67
10,Iván Pillud,28,RB,67,72
11,Guilherme Camacho,24,CAMCF,67,73
12,Steve Cook,23,CB,67,74
13,Kassim Abdallah,27,RB,67,71
14,Marc Muniesa,22,CBLBCDM,67,80
15,Nino Paraíba,28,RB,67,69
16,Shane Duffy,22,CBRB,67,74
17,Sambou Yatabaré,25,CDMCM,67,76
18,Marco Stiepermann,23,RMCFCAM,67,74
19,Ignacio Canuto,28,CB,67,70
20,UellitonL,27,CDM,67,72
21,Miiko Albornoz,23,RB,67,74
22,Kim Ju Young,26,CB,67,71
23,Hassan Muath,28,RB,67,68
24,Cho Chan Ho,28,RWCAMST,67,67
25,Valon Berisha,21,CMCAM,67,76
26,Kim Young Hoo,31,STCAM,67,67
27,Yoo Byung Soo,26,STCF,67,71
28,Hamad Al Hamad,27,LMRM,67,70
29,Salman Al Faraj,25,CMCDMLMLB,67,69
0,Osama Hawsawi,30,CB,67,67
1,Morgan Gould,31,CB,67,67
2,Tobias Sana,25,RWLW,67,70
3,Paulo Regula,25,CMCAMLM,67,73
4,George John,27,CB,67,72
5,Elio Castro,26,CB,67,68
6,Marvin Pourié,23,ST,67,71
7,Miguel Ángel Martínez,30,CBRB,67,67
8,Victor Pálsson,23,CDMCM,67,72
9,Ulises Dávila,23,CAMST,67,78
10,Facundo Affranchino,24,RM,67,72
11,Ike Opara,25,CB,67,70
12,Chris Pontius,26,LMSTCFCAM,67,72
13,Emmanuel Frimpong,22,CDMCM,67,74
14,Solomon James Owello,25,CMCDM,67,70
15,Enoch Kofi Adu,24,CMCDM,67,73
16,Ozeia,32,CB,67,67
17,David Devdariani,26,RMST,67,68
18,Rodolph Austin,29,CMCDM,67,67
19,Umut Gündoğan,24,CAMCM,67,76
20,Adaílton,23,CFST,67,72
21,Ali Gadzhibekov,25,CBLBRB,67,72
22,Yannis Salibur,23,LMLW,67,73
23,Łukasz Skorupski,23,GK,67,77
24,Nikola Vujadinović,28,CB,67,69
25,Ben Mee,24,LB,67,71
26,Ramalho,21,RBCB,67,73
27,Stuart O'Keefe,23,CMCDM,67,74
28,Ariel Nahuelpán,27,ST,67,72
29,Tom Mickel,25,GK,67,76
0,Michael Görlitz,27,RMCM,67,70
1,David Addy,24,LB,67,73
2,Maximiliano Caire,26,RB,67,74
3,Andrea Mazzarani,24,CF,67,74
4,John Fleck,23,CMLM,67,76
5,Leandro,29,RBRM,67,67
6,Francesco Renzetti,26,LBLM,67,74
7,George Lebese,25,LMRM,67,67
8,Kevin Conboy,26,LBCDM,67,68
9,Dušan Anđelković,32,LBLWB,67,67
10,Emmanuel Ledesma,26,RMRW,67,71
11,Aaron Meijers,26,LBCM,67,69
12,Simon Laner,30,CM,67,67
13,Alan Baró,29,CBCDMRB,67,69
14,Rajiv van La Parra,23,RWLW,67,72
15,Antonio Zito,28,CMLM,67,70
16,Álvaro Fernández,28,CAM,67,67
17,Roberto Gutiérrez,31,STRW,67,67
18,Leon Balogun,26,RBCB,67,70
19,Guyon Fernandez,28,STLM,67,67
20,Tartá,25,CFCAMRMLM,67,72
21,Ondřej Čelůstka,25,RB,67,74
22,Alberto Pomini,33,GK,67,67
23,Romain Reynaud,31,CB,67,67
24,Dialo Guidileye,24,CDMCM,67,75
25,George Corral,24,RBLBCB,67,68
26,Alexandr Stavpets,25,STCFCAMRM,67,74
27,David Meyler,25,CMCDM,67,72
28,Gabriel Mureşan,32,CDMCB,67,67
29,Kalú Gastelum,26,CDM,67,70
0,Seo Jung Jin,25,RMRWCAMLM,67,70
1,Darío Carreño,26,STCF,67,73
2,Erik Pimentel,24,CB,67,75
3,César Ibáñez,22,RBLB,67,71
4,Kristian Álvarez,22,CB,67,70
5,Stephan Hain,25,STCFLMRM,67,71
6,Sergio Nápoles,24,LMLBRMLWB,67,67
7,Javier Cortés,25,RWRMCF,67,72
8,James Holland,25,CDMCM,67,71
9,Pedrinho,29,RB,67,67
10,Shea Salinas,28,LMRMCM,67,67
11,Alberto,29,GK,67,69
12,Fernando Navarro,25,RB,67,72
13,Edgar Pacheco,24,CAMRMCMLM,67,73
14,Daniel Arreola,28,LBLMLWB,67,69
15,Tim Breukers,26,RB,67,70
16,Manuel Pamić,28,LB,67,73
17,Cameron Stewart,23,LMRM,67,73
18,Joshua King,22,LMRMST,67,74
19,Evariste Ngolok,25,CDMCM,67,69
20,Kristof Van Hout,27,GK,67,68
21,Juan Carlos Blengio,31,CB,67,67
22,Agustin Torassa,25,RM,67,70
23,Ney Santos,33,CDM,67,67
24,Mitchell Schet,26,RWLW,67,69
25,Paulinho Dias,27,CDMCMCB,67,70
26,Charles,29,CM,67,67
27,Idir Ouali,26,LMRM,67,73
28,Réda Johnson,26,LBCB,67,70
29,Diego Castaño,35,CDMCM,67,67
0,Gary Madine,24,ST,67,73
1,Michael Lang,23,RBCB,67,71
2,Herold Goulon,26,CDMCMCB,67,70
3,Nathan Delfouneso,23,STLWLM,67,71
4,Wiljan Pluim,25,CMCAM,67,72
5,Alex Smithies,24,GK,67,74
6,Sergio Tejera,24,CAMRM,67,76
7,Riccardo Maniero,26,ST,67,73
8,Michelangelo Albertazzi,23,LB,67,75
9,Alessandro Carrozza,32,LWRW,67,67
10,Marco Schönbächler,24,RMLMCF,67,70
11,Lukas Van Eenoo,23,CM,67,70
12,Romain Thomas,26,CB,67,73
13,José Gonçalves,29,CB,67,68
14,Ángel Martínez,28,CMCDM,67,68
15,Brayan Angulo,24,LB,67,73
16,Donny Gorter,26,LBCM,67,68
17,Teddy Chevalier,27,RMST,67,68
18,Mitchell Donald,25,CAMCM,67,71
19,Julien Faussurier,27,LBRB,67,74
20,Mandla Masango,25,RM,67,69
21,Christian Strohdiek,26,CB,67,70
22,Patrick Fabian,26,CB,67,69
23,Jordy Buijs,25,CBCDM,67,68
24,Rui Fonte,24,RMST,67,73
25,Cordero,27,CDMCM,67,73
26,David González,32,GK,67,67
27,Luis Bolaños,29,RWLMRMCAM,67,67
28,Féthi Harek,31,CBLB,67,67
29,Mickaël Poté,29,ST,67,67
0,Daniel Gordon,29,CBCDM,67,67
1,Makelele,29,CMCDM,67,68
2,Konstantin Vassiljev,30,CMCDM,67,67
3,Lucas Silva,30,CMRWCDMRM,67,67
4,Alexandr Prudnikov,25,ST,67,73
5,François Bellugou,27,CB,67,70
6,Anderson Luis,26,RB,67,71
7,Diego Sacoman,27,CB,67,71
8,Jan Holenda,29,ST,67,67
9,Craig Cathcart,25,CBRB,67,70
10,Adam Danch,26,CB,67,67
11,Stevica Ristić,32,STCFLWLM,67,67
12,Ben Sahar,25,LM,67,74
13,Rydell Poepon,27,ST,67,69
14,Tally Hall,29,GK,67,67
15,David Perkins,32,CMLM,67,67
16,Brecht Capon,26,RMRB,67,69
17,Osmar Mares,27,LB,67,69
18,Xavier Baez,27,CMCDM,67,68
19,Brad Evans,29,RMCMLMRB,67,67
20,Stefan Maierhofer,32,ST,67,67
21,Fernando Forestieri,24,STCF,67,73
22,Keith Treacy,26,LMRM,67,70
23,Eric Kronberg,31,GK,67,67
24,Mustapha Jarju,28,CAM,67,70
25,Marius Žaliukas,30,CB,67,67
26,Dean Cox,27,LMRM,67,69
27,Ricardo Faty,28,CDM,67,71
28,Abdelkader Ghezzal,29,CFLWRW,67,67
29,Kemy Agustien,28,CMCDM,67,68
0,Flavien Le Postollec,30,CDM,67,67
1,Romain Brégerie,28,CB,67,71
2,Mario Vrancic,25,CMCDMCAM,67,71
3,Fabricio,26,GK,67,70
4,Shkëlzen Gashi,26,RMLMCAM,67,70
5,Sebastian Schachten,29,RBLB,67,67
6,Agus,29,CB,67,70
7,Alessandro Sgrigna,34,CFCAMLM,67,67
8,Kai Bülow,28,CBCDM,67,69
9,Thomas Dalgaard,30,ST,67,67
10,Francisco Gamboa,29,CBRB,67,68
11,Enrique Esqueda,26,ST,67,72
12,Karim Guédé,29,STCDM,67,67
13,Andy Gruenebaum,31,GK,67,67
14,Yerson Opazo,29,RBRM,67,67
15,Germano,33,CDM,67,67
16,Leandrinho,28,CAMCFRMLM,67,67
17,Edward Ofere,28,ST,67,67
18,Kay Voser,27,RBLB,67,67
19,Christian MarrugoL,29,CAMLM,67,67
20,Leonardo Burián,30,GK,67,67
21,Filipe Gonçalves,30,CM,67,67
22,Roberto Ovelar,28,ST,67,67
23,João Vilela,29,CMCAM,67,70
24,Jung Sung Ryong,29,GK,67,67
25,Choi Chul Soon,27,RBLBCB,67,71
26,Dawid Nowak,29,STCF,67,67
27,Dax McCarty,27,CDMCM,67,71
28,Nebojša Pavlović,33,CDM,67,67
29,Nano,29,LBLM,67,67
0,Jørgen Horn,27,CB,67,70
1,Srgian Luchin,28,CBRB,67,67
2,David Goodwillie,25,STCF,67,70
3,Florent Rouamba,27,CDMCMCB,67,68
4,Fran Rico,27,CMCDM,67,68
5,Gabriel Torres,25,STLM,67,72
6,Blas Pérez,33,ST,67,67
7,Samuel VanegasL,38,CB,67,67
8,Shane Smeltz,32,ST,67,67
9,Sam Baldock,25,STRM,67,75
10,Michael Bostwick,26,CBCDMCM,67,71
11,Xavier Pentecôte,28,ST,67,67
12,Lee Tomlin,25,CAMSTCF,67,74
13,Andrew Surman,28,CMLM,67,68
14,Rubén Jurado,28,STCFCAM,67,67
15,Manu,28,GK,67,70
16,Luigi Bruins,27,CAMCM,67,69
17,Erik Huseklepp,30,STLMRM,67,67
18,James Troisi,26,STLWCAM,67,71
19,Pierre Ducasse,27,CMCDM,67,70
20,Diego Lagos,28,LMLWCM,67,67
21,Claudio Bieler,30,ST,67,67
22,Baptiste Martin,29,CBRB,67,68
23,Liam Craig,27,LMCM,67,72
24,Fabian Schönheim,27,CBLB,67,69
25,Conor Sammon,27,STCF,67,69
26,Javi Flaño,30,RBCB,67,67
27,Santamaría,29,GK,67,69
28,Jehu Chiapas,28,CMLMCDM,67,68
29,Vilmos Vanczák,31,CBRB,67,67
0,Rasim Tagirbekov,30,LB,67,67
1,Maxime Biset,28,CB,67,67
2,Steven Davies,26,STCF,67,69
3,Jamie MacDonald,28,GK,67,67
4,Daan Van Gijseghem,26,CB,67,69
5,Cole Skuse,28,CMCDM,67,69
6,Hugo Ventura,26,GK,67,72
7,Paul Anderson,26,RMLM,67,72
8,Alejandro Limia,39,GK,67,67
9,Lee Peltier,27,RBRMCB,67,67
10,Alex Bruce,29,CB,67,67
11,Sherif Ekramy,31,GK,67,68
12,Nejc Pečnik,28,CAMCFRW,67,67
13,Gerardo Venegas,30,CBLB,67,68
14,Marco Antonio Jiménez,33,CDMCM,67,67
15,Paul Dixon,27,LWBLB,67,68
16,Elimane Coulibaly,34,ST,67,67
17,Lee Martin,27,LMCAMRM,67,67
18,Jonathan Martins Pereira,28,RB,67,68
19,Carmona,27,RMLMCAM,67,72
20,Adriano Mezavilla,31,CMCDMCAM,67,67
21,Yannick Cahuzac,29,CDMCM,67,68
22,Patricio Araujo,26,CDMCBCM,67,68
23,Ismael Fuentes,33,CBCDMRB,67,67
24,Sergio García,32,GK,67,67
25,Andrey Sinitsin,26,GK,67,67
26,Chris McCann,27,CMCDM,67,71
27,Marc Pugh,27,LMRM,67,68
28,Collins Mbesuma,30,STCF,67,67
29,Choi Hyo Jin,31,RBRM,67,67
0,Kim Jae Sung,30,CMCDMCAMRW,67,67
1,Rafał Murawski,32,CMCDM,67,67
2,Adam Larsen Kwarasey,26,GK,67,71
3,Razak Boukari,27,CAMLWST,67,73
4,Rafa Jordá,30,ST,67,67
5,Jesper Lange,28,STCF,67,67
6,Chris Rolfe,31,LM,67,67
7,Xisco,28,ST,67,67
8,Pita,29,CDMCM,67,69
9,Fabio Caserta,35,CMCAM,67,67
10,Tomasz Brzyski,32,LBLM,67,67
11,Stéphane Darbion,30,RMLM,67,67
12,Paul Robinson,32,CB,67,67
13,Branko Ilič,31,RBCBLB,67,67
14,Leroy Lita,29,STCF,67,67
15,Andy Keogh,28,ST,67,67
16,Henrico Drost,27,CB,67,68
17,Stijn De Smet,29,CAM,67,67
18,Oluwafemi Ajilore,29,CDMCM,67,67
19,Antimo Iunco,30,CFRW,67,67
20,Luke Chambers,28,RBCB,67,68
21,Christian Martínez,34,GK,67,67
22,Xabi Castillo,28,LBCB,67,67
23,Diego de la Torre,30,CAMCMRM,67,67
24,Marvin Matip,28,CB,67,68
25,Ólafur Skúlason,31,CDMCM,67,67
26,Avimiled Rivas,29,CMCDM,67,67
27,Eugene Galeković,33,GK,67,67
28,Paul Robinson,35,CBLB,67,67
29,Enrico Guarna,29,GK,67,67
0,Osvaldo Barsottini,33,CB,67,67
1,Romuald Peiser,35,GK,67,67
2,Kasper Hämäläinen,28,CAM,67,69
3,Gustavo Oberman,29,LMRM,67,67
4,René Gartler,28,ST,67,67
5,Petter Andersson,29,CM,67,69
6,Daniel Fox,28,LB,67,67
7,Łukasz Szukała,30,CB,67,68
8,Filippo Porcari,30,CMCDM,67,67
9,Mario Sonnleitner,27,CB,67,69
10,Zola Matumona,32,LM,67,67
11,Tommy Smith,34,RMCF,67,67
12,Nico Pulzetti,30,CMRM,67,67
13,Giuseppe De Feudis,31,CMCDM,67,67
14,Uwe Hünemeier,28,CB,67,68
15,Daniel de Ridder,30,RWLW,67,67
16,Rasmus Lindgren,29,CMCDM,67,67
17,Darren Pratley,29,CAMRM,67,67
18,Lukas Sinkiewicz,28,CBCDM,67,69
19,Adrían Bastía,35,CMCDM,67,67
20,Alfredo Moreno,34,ST,67,67
21,Akira Kaji,34,RBRM,67,67
22,Thomas Gebauer,32,GK,67,67
23,Adam El-Abd,30,CB,67,67
24,Collantes,31,RWRMLW,67,67
25,Stephen McManus,32,CB,67,67
26,Christian Gratzei,33,GK,67,67
27,Steven De Petter,28,CDMCM,67,68
28,Łukasz Trałka,30,CDM,67,67
29,Leon Clarke,29,ST,67,67
0,Choi Jae Soo,31,LBLMCAMLW,67,67
1,Jang Hak Young,33,LBLWBLWCF,67,67
2,Carlalberto Ludi,31,CB,67,67
3,Nicola Ferrari,31,ST,67,67
4,Jean-Louis Leca,28,GK,67,70
5,Vidar Nisja,28,CAMCM,67,67
6,Vincent Gragnic,31,CAM,67,67
7,Gerardo Espinoza,32,CDMCBCM,67,67
8,Liam Rosenior,30,RBRWBLWB,67,67
9,Manuel Ortlechner,34,CBLB,67,67
10,Wouter Biebauw,30,GK,67,67
11,Kim Christensen,35,GK,67,67
12,Danny Collins,34,CB,67,67
13,Chris Sørensen,37,CB,67,67
14,Jérémy Berthod,30,LB,67,67
15,Marcel Ndjeng,32,RBRM,67,67
16,Dante López,31,STCF,67,67
17,Guly do Prado,32,LMRMST,67,67
18,Paolo Sammarco,31,CMCAMCDM,67,67
19,Marek Zieńczuk,35,LMRW,67,67
20,Dariusz Dudka,30,CDMRBCBLB,67,67
21,Kjetil Wæhler,38,CB,67,67
22,André Danielsen,29,RBCM,67,67
23,Radosław Sobolewski,37,CDMCB,67,67
24,Dmitriy Bulykin,34,ST,67,67
25,Denis Kolodin,32,CBLB,67,67
26,Vitaliy Kaleshin,33,LBRB,67,67
27,Evgeniy Shipitsin,29,CMCDM,67,70
28,Jorge Larena,32,CMLW,67,67
29,Nuñez,35,RM,67,67
0,David Cortés,35,RBLB,67,67
1,Víctor Marco,32,CBLB,67,67
2,Gerard Bordas,33,STLMCAMRM,67,67
3,Juande,28,CDMCM,67,70
4,John Alvbåge,32,GK,67,67
5,Germán Ré,32,CB,67,67
6,Agustín Pelletieri,32,CDMCM,67,67
7,Leonel Ríos,31,RMCM,67,67
8,Pablo Lugüercio,32,RM,67,67
9,Marcelo Carrusca,31,CAM,67,67
10,Diego Rivero,33,RM,67,67
11,Javier Cámpora,34,ST,67,67
12,Sebastián Romero,36,CM,67,67
13,Andrés Orozco,35,CB,67,67
14,Iñigo Calderón,32,RBCBLB,67,67
15,Andy Butler,30,CB,67,67
16,Brian Murphy,31,GK,67,67
17,Aarón Galindo,32,CB,67,67
18,Cha Du Ri,34,RBRMRW,67,67
19,Glenn Loovens,30,CB,67,67
20,Mohamed Messoudi,30,CAMLMRM,67,67
21,Christian Wilhelmsson,34,RMLM,67,67
22,John Sutton,30,STCF,67,67
23,Miguel Sabah,34,ST,67,67
24,Héctor Reynoso,33,CB,67,67
25,Roberto Vitiello,31,RBCB,67,67
26,David Fox,30,CM,67,67
27,Kees Kwakman,31,CB,67,67
28,Nadjim Abdou,30,CDMCM,67,67
29,Patrick McCarthy,31,CB,67,67
0,Lloyd Dyer,32,LM,67,67
1,Lloyd Sam,29,RM,67,67
2,Zak Whitbread,30,CBLB,67,67
3,Davino Verhulst,26,GK,67,70
4,Simone Rizzato,32,LBLM,67,67
5,Robert Lechleiter,34,STRWRM,67,67
6,Anouar Hadouir,32,CAMRWLW,67,67
7,Dario Krešić,30,GK,67,67
8,Daniele Croce,32,CM,67,67
9,Christophe Lepoint,29,CMCB,67,68
10,Ricardo Clark,31,CDMCM,67,67
11,Salvatore Aronica,36,CB,67,67
12,Ramon Zomer,31,CB,67,67
13,Héctor Font,30,CAMCDMCM,67,67
14,Javier Muñoz Mustafá,34,CB,67,67
15,Pablo Ignacio Calandria,32,STCF,67,67
16,Kaspars Gorkšs,32,CB,67,67
17,Jesper Hansen,29,GK,67,68
18,Paul McShane,28,CBRB,67,67
19,Bram Verbist,31,GK,67,67
20,Logan Bailly,28,GK,67,69
21,Marjan Petkovic,35,GK,67,67
22,Mahir Sağlik,31,STCFCAM,67,67
23,Lukas Kruse,31,GK,67,67
24,Alexander Walke,31,GK,67,67
25,Keith Southern,33,CDMCM,67,67
26,Steffen Rasmussen,31,GK,67,67
27,Dean Hammond,31,CMCDM,67,67
28,Damien Perquis,28,GK,67,67
29,Olivier Sorin,33,GK,67,67
0,Christian Bermúdez,27,CAMRMLMCM,67,72
1,Moha,37,CM,67,67
2,Jesús Vázquez,34,CDMCM,67,67
3,Antonio López,33,LB,67,67
4,Iván Hernández,34,CB,67,67
5,Juanma Ortiz,32,RB,67,67
6,Julien Cardy,32,CDMCM,67,67
7,Abel Gómez,32,CDMCM,67,67
8,Jofre,34,LMRMCAM,67,67
9,Markus Thorandt,33,CB,67,67
10,Andrea Campagnolo,36,GK,67,67
11,Christian Grindheim,31,CMCDM,67,67
12,Stefano Morrone,35,CMCDM,67,67
13,Conor Casey,33,ST,67,67
14,Karl Henry,31,CMCDM,67,67
15,Jay Tabb,30,LMCMCAM,67,67
16,José Saez,32,CMCDM,67,67
17,Abdoulaye Faye,36,CB,67,67
18,Mikele Leigertwood,31,CDMCM,67,67
19,Michael Chopra,30,ST,67,67
20,Lloyd Doyley,31,CBRB,67,67
21,Lee Grant,31,GK,67,67
22,Richard Chaplow,29,CMRMCAM,67,68
23,Daniel Sjölund,31,CM,67,67
24,Mika Väyrynen,32,CMCAMCDM,67,67
25,Portillo,32,STLW,67,67
26,Alain Rochat,31,LBCDM,67,67
27,Bjørn Helge Riise,31,RBRMCM,67,67
28,Eldin Jakupović,29,GK,67,67
29,Petter Vaagan Moen,30,CAMLMCF,67,67
0,Florent Sinama-Pongolle,29,ST,67,67
1,Don Cowie,31,RMCMLM,67,67
2,Fredrik Stenman,31,LBCB,67,67
3,Jakob Poulsen,31,CM,67,67
4,Guillermo Giacomazzi,36,CBCDMCM,67,67
5,Fabrice Pancrate,34,RWRMST,67,67
6,Mustapha Oussalah,32,LBLM,67,67
7,Antonio Bocchetti,34,CBLB,67,67
8,Gaël Givet,32,CB,67,67
9,Nils-Eric Johansson,34,LB,67,67
10,Steven Thompson,35,ST,67,67
11,Indridi Sigurdsson,32,CB,67,67
12,Frode Johnsen,40,STCM,67,67
13,Djimi Traoré,34,CB,67,67
14,Stephen Crainey,33,LBLWB,67,67
15,Dorus de Vries,33,GK,67,67
16,Raphaël Nuzzolo,31,LMRMLW,67,67
17,Liam Lawrence,32,RMCAM,67,67
18,Helgi Valur Daníelsson,33,CDMCM,67,67
19,Pintassilgo,29,RWCM,67,67
20,Ivica Banović,34,CDMCM,67,67
21,Simon Cziommer,33,CM,67,67
22,Paul Green,31,CMRM,67,67
23,Richie Foran,34,CDMLMST,67,67
24,Youssouf Hersi,32,RW,67,67
25,Miguel Pedro,30,CAMRW,67,67
26,Kevin Lisbie,35,ST,67,67
27,David Di Michele,38,ST,67,67
28,Adama Coulibaly,33,CB,67,67
29,Emanuele Belardi,36,GK,67,67
0,Cedric van der Gun,35,ST,67,67
1,Fabrice Ehret,34,LBLM,67,67
2,Ferron,28,CB,66,71
3,Cristiano,26,ST,66,67
4,Bady,25,CAM,66,74
5,Mario Risso,26,CB,66,71
6,Breel Donald Embolo,17,STCAMCM,66,84
7,Wallyson Mallmann,20,CMCAM,66,78
8,Ondrej Duda,19,CAM,66,75
9,Marion,23,STRWLW,66,69
10,Uroš Vitas,22,CB,66,73
11,Dénes Dibusz,23,GK,66,73
12,Harry Shipp,22,LMRMCAM,66,77
13,Diego Felipe,25,CDMCAMCM,66,73
14,Luis Tipton,22,LB,66,72
15,Liber Quiñones,29,ST,66,66
16,İshak Doğan,24,LB,66,66
17,Abdulmajeed Al Sulaiheem,19,LMCAM,66,69
18,Ricardinho,29,CAM,66,66
19,Nuno Rocha,22,CM,66,72
20,Ivan Ledezma,19,CAMRM,66,75
21,Salih Dursun,23,RBCDMCB,66,73
22,Vangelis Platellas,25,LMCAMRM,66,67
23,Ante Rebić,20,ST,66,78
24,Spyros Risvanis,20,CB,66,72
25,Nicolás Canales,29,ST,66,66
26,Andrés Mosquera,24,CBRB,66,72
27,Diego Galo,30,CB,66,67
28,Cédric Hountondji,20,CB,66,73
29,Miguel Ángel Alba,26,RMCAM,66,69
0,José Luis Gómez,21,RB,66,75
1,Juan Carlos García,26,LBCB,66,66
2,Sergio Vittor,25,CMCDM,66,72
3,César Pinares,23,CAMCMLM,66,73
4,Alexis Zapata,19,CAM,66,78
5,Gabriel,26,RB,66,72
6,Francisco Prieto,31,GK,66,66
7,Cristian Iván Gaitán,24,RMCM,66,71
8,José Luis Palomino,24,LB,66,71
9,Kenny Cunningham,29,LWRW,66,66
10,Maximiliano Meza,22,RMLM,66,72
11,Ognjen Mudrinski,22,ST,66,74
12,Javier Güemez,22,CMLMRM,66,70
13,Mohamed Fatau,21,CDMCM,66,69
14,Oleksandr Volovyk,28,CB,66,66
15,Marcelo Goiano,26,RB,66,70
16,Dossa Júnior,28,CBRB,66,66
17,Emmanuel García,24,RWBRBRMLWB,66,68
18,Philipp Zulechner,24,ST,66,71
19,André Claro,23,LW,66,73
20,Antonio Di Gaudio,25,LM,66,66
21,Gabriel Vargas,30,STCF,66,66
22,Ignacio Fernández,24,CM,66,74
23,Mohamed El Makrini,27,CDM,66,68
24,Tin Jedvaj,18,CBRB,66,78
25,Moisés,24,RBCDM,66,72
26,Erik Bakker,24,CAMCM,66,71
27,Lucas Coelho,20,ST,66,75
28,Henk Dijkhuizen,22,RB,66,76
29,Romão,25,ST,66,70
0,Guido Milan,27,CB,66,66
1,Lucas Albertengo,23,ST,66,69
2,Fernando Telechea,32,STRM,66,66
3,César,21,CB,66,76
4,Lucas Pittinari,22,CM,66,69
5,Fernando Elizari,23,CAMRM,66,69
6,Walter Serrano,28,CM,66,68
7,Agustín Cousillas,24,GK,66,69
8,Leonardo Sigali,27,CB,66,67
9,Nelson Ibáñez,32,GK,66,66
10,Fernando Manríquez,30,CDMCM,66,66
11,Emilio Zelaya,27,ST,66,67
12,Diego Barisone,25,CB,66,68
13,Hugo Bascuñan,29,CBRB,66,66
14,Nicolás Pasquini,23,LBCM,66,71
15,Nicolás Avellaneda,21,GK,66,70
16,Maximiliano Ceratto,26,RWLWSTRM,66,73
17,Gonzalo Villagra,33,CMCDM,66,66
18,Francisco Castro,24,RWLWRM,66,71
19,Wilder Guisao,23,RWST,66,72
20,Yuber Asprilla,21,LW,66,73
21,Jhonny RamírezL,31,CDMCM,66,66
22,Marlon Piedrahita,29,RB,66,66
23,Luis Mosquera,25,LB,66,69
24,Fábio Rodríguez,29,LB,66,66
25,Erwin Maturana,34,CB,66,66
26,Jason Silva,23,LMCAMLBCM,66,76
27,Fredy Hinestroza,24,LM,66,70
28,Juan Ignacio Duma,20,STRW,66,78
29,Igor Lichnovsky,20,CB,66,77
0,Yair Arrechea,33,CB,66,66
1,Albert Acevedo,31,CBCDM,66,66
2,Jhon Hurtado,29,CDM,66,66
3,Jossymar Gómez,27,RMCM,66,70
4,Diego Amaya,28,CB,66,66
5,Luis Pavez,19,LBLM,66,75
6,Mathías Riquero,32,CDMCM,66,66
7,William Arboleda,24,CAM,66,73
8,Julián Guillermo,24,CM,66,69
9,Dairon Mosquera,22,LB,66,71
10,William TesilloL,24,CB,66,70
11,Juan Mahecha,27,CMRM,66,68
12,Edwards Jiménez,33,ST,66,66
13,Carlos Giraldo,35,CDM,66,66
14,Matheus Uribe,23,CDMCM,66,73
15,Camilo Ceballos,30,CB,66,66
16,Diego Silva,31,CBLB,66,66
17,Simon Gustafson,19,CMCDMCAM,66,78
18,Cristián Canuhé,27,LMCM,66,68
19,Khaled Ayari,24,STRW,66,74
20,Kay,26,CB,66,69
21,Alisson,21,GK,66,74
22,Santi Mina,18,STRW,66,80
23,Federico Bernardeschi,20,RWLW,66,77
